in_zone,out_zone
2.3074,9.1214
4.81,19.2687
19.4773,14.4747
25.3273,20.2894
2.7973,4.553
4.066,3.6653
5.066,15.7603
3.3492,4.6274
11.1983,17.4257
1.5083,0.1539
0.8437,41.8629
2.1776,7.9118
16.2217,12.7537
5.562,17.6596
2.2752,6.6866
3.7411,22.986
11.3377,10.5467
7.3788,16.3538
4.3807,32.1157
2.253,6.0904
4.4089,16.9708
2.8165,5.1454
6.6421,22.8876
3.0232,29.8964
1.9271,11.9204
15.5504,5.7294
8.4124,51.7653
1.9524,19.3737
7.9848,7.3311
1.7663,15.7798
3.2206,18.801
4.7744,5.1068
1.4825,12.3091
2.2864,4.0237
6.3504,22.9847
1.7813,29.9429
15.7032,19.2679
12.6312,4.5572
4.6895,49.182
1.7496,4.7228
3.218,26.1801
1.7757,5.2167
8.722,8.246
4.5181,7.9877
9.2422,12.8254
1.3937,19.5848
5.5083,21.7106
3.6999,6.9887
5.9557,27.8208
14.7625,28.6444
5.9033,1.7342
11.9819,3.4586
9.9995,6.182
6.4066,7.7259
6.891,4.0063
1.3678,16.5204
0.359,19.0535
1.4346,1.6122
1.0537,13.6731
1.1373,5.3079
7.7426,13.6441
17.8715,16.803
9.0283,10.8215
3.524,5.5034
3.6031,4.7934
4.0502,21.385
1.8537,7.5388
1.7799,4.166
8.4024,5.4876
11.1338,30.2189
1.4411,18.2674
2.3246,10.9505
7.613,6.9956
5.271,3.8164
2.01,1.9123
1.5265,16.176
2.668,23.0522
0.2637,2.0937
1.4714,8.8211
2.5776,5.0686
1.1926,11.0921
1.9748,4.3177
9.2893,6.6966
2.7575,15.854
0.9382,8.1036
9.7826,3.0686
7.6095,19.9124
1.4701,3.627
1.2575,6.6932
1.1141,2.8514
0.7282,9.9864
3.9758,7.1153
4.0041,13.866
9.4522,25.5854
2.7454,11.9882
1.019,11.8845
1.753,3.3615
13.0758,15.0407
0.9342,11.8686
11.3829,3.3983
3.4381,4.7329
5.504,9.758
0.4861,4.7014
5.627,18.9807
2.6583,1.3203
3.2289,5.4788
0.4575,12.5151
2.3096,13.6745
5.1464,6.8727
6.5275,13.4204
14.3784,1.4155
2.7315,2.2054
11.7011,20.4278
2.5173,10.0615
4.1942,8.848
5.4657,6.9025
1.3934,9.6945
2.6855,5.8281
3.4579,3.6941
3.812,5.6344
2.405,15.7312
1.5799,8.6952
2.6171,4.1461
4.1964,1.3872
0.9787,4.7316
3.6267,21.6205
2.0154,10.4208
6.3737,17.844
1.4111,8.7977
0.8843,1.9982
0.8587,7.3667
1.4078,28.71
1.3181,29.8992
0.5408,14.1045
1.3502,6.7185
2.4485,8.5706
1.1272,1.3833
2.9547,4.6584
0.2498,8.9778
3.5366,13.9964
1.3925,9.1988
3.4649,2.2372
0.8741,13.0719
3.624,19.7194
2.1072,2.0206
4.1177,8.9278
4.5881,8.5866
3.1165,20.0083
2.6843,33.6869
0.4905,5.5644
1.9718,20.6965
3.3292,3.9144
17.2661,4.7887
2.5125,5.8034
27.7317,5.1457
0.2333,17.0517
3.8557,17.8208
2.8586,9.3286
6.9835,11.8156
4.8417,6.8297
4.5787,6.5036
1.7944,19.493
6.9397,17.3332
2.3214,0.4509
1.828,21.3478
0.1306,10.3491
3.7244,8.5625
0.8574,4.063
7.7749,24.2422
8.3424,10.3602
0.3382,1.6375
3.6653,4.8766
1.858,11.7741
21.9585,9.8052
0.7227,3.7439
1.2651,11.9652
1.2769,5.2518
1.4987,5.8614
3.255,14.1033
2.484,2.0487
1.8471,11.4647
4.9612,4.6595
2.0091,4.3606
1.1038,16.2624
5.9839,6.2915
0.9954,3.3929
2.0048,5.7203
0.8305,20.8922
0.5253,1.7
1.366,6.8457
1.6021,10.5186
0.6254,4.9928
0.8525,17.611
4.4441,19.2481
3.2445,10.7378
1.4875,6.5259
2.6473,15.4973
2.6327,27.6562
6.7684,3.9871
0.2844,11.0423
5.3453,2.4854
5.3728,8.317
2.793,5.7018
8.1137,11.0043
3.3954,12.3889
0.5149,6.1865
0.9336,11.9387
1.1396,7.8152
0.8492,25.9297
1.2367,26.2342
4.1874,13.6104
1.2468,7.8662
1.7654,21.6074
5.8585,11.7682
1.267,16.8431
6.083,15.0399
1.2386,42.4692
1.2456,7.8666
20.5526,12.6461
1.1809,8.8941
3.5689,6.2139
7.5392,3.8208
2.6818,10.1251
1.8868,3.0545
2.9081,17.4309
5.5422,1.1263
1.5274,14.8072
6.8598,2.9792
2.6978,4.2998
0.6331,17.0889
2.0102,4.1658
6.1666,3.5765
5.5236,11.896
0.5115,12.6537
5.2626,1.0389
1.3623,5.7473
0.9507,6.9503
2.1696,6.5518
0.5386,3.9818
2.5554,5.5066
2.9816,3.1563
3.4059,6.8708
1.0477,7.0836
3.7541,6.7899
0.606,7.1034
4.3319,4.9987
1.3435,1.5716
0.6151,22.9041
1.3938,18.0655
0.7966,1.7842
3.19,2.7592
0.1407,3.4954
1.2139,5.1675
0.8851,13.872
4.4853,3.4708
4.7079,18.6891
2.6885,0.7627
2.0016,1.4362
1.0023,4.5861
16.7339,7.328
2.0662,10.0219
12.531,19.4456
6.8431,33.8878
6.288,8.5926
5.2857,14.6227
3.1599,4.8439
5.0864,6.2009
1.9027,8.9059
2.997,3.0793
0.3802,6.6992
3.415,4.2523
0.3981,11.9957
0.8141,3.1844
4.5462,6.0954
8.2247,18.7332
4.325,0.7749
3.9308,8.0792
5.9478,8.2015
8.822,9.6907
1.1939,10.9971
4.7693,23.944
8.6189,17.6747
6.7476,11.2834
1.5233,22.7555
8.8846,2.9061
0.6464,10.0968
7.1921,17.9409
2.1762,3.3667
10.9418,3.4495
2.1034,13.3943
0.5311,4.1478
2.9681,8.8745
0.6523,3.5295
6.8291,17.2352
3.114,15.5347
0.5427,14.8108
2.0453,3.1959
2.07,2.8772
1.473,4.1324
3.605,21.2017
21.581,11.1155
11.3714,12.1519
9.4439,1.2662
0.9643,7.3418
1.9082,3.2279
4.244,2.3662
12.8491,2.3071
2.0079,8.3837
0.3965,4.7345
2.0336,15.9468
2.0825,4.2689
0.9957,3.862
4.2749,6.2547
0.5467,3.8285
0.9915,0.2751
4.6247,13.0904
2.2211,8.2844
3.2833,14.7608
7.0952,7.2762
2.7681,16.0792
1.5537,3.0386
0.1504,14.2122
4.6279,17.2725
2.7375,3.5566
3.6891,11.3938
4.1673,3.8894
8.8463,30.5891
7.9004,16.2899
2.1999,7.859
0.6822,26.4596
3.6109,7.5737
5.9132,16.6901
3.59,4.0805
2.6511,13.2249
5.7889,1.4713
1.799,23.7724
2.2351,26.2198
3.4545,5.1075
1.232,20.5902
1.0973,7.4581
5.1625,0.9282
4.9317,5.7175
13.3646,6.423
2.0988,7.7873
4.1929,17.8713
2.0768,15.748
7.5215,1.5402
2.6625,10.4299
5.4473,10.0344
17.8984,9.0313
0.2216,14.4068
19.1853,13.1883
0.3005,21.725
1.6499,18.3198
7.3493,14.4816
0.1679,13.9912
3.7353,2.1109
1.3186,6.1199
14.1387,9.9913
5.2216,2.4565
1.3579,4.7998
0.6378,11.5096
3.5259,5.8251
4.6129,4.5793
1.5032,23.1291
3.8285,9.3527
2.3492,14.7468
7.0715,16.2767
1.1005,14.9909
0.5528,1.0987
4.292,6.717
2.5267,1.7969
4.2043,6.6209
3.2078,11.5429
5.9903,7.8991
0.303,0.367
5.6756,3.256
10.5217,14.2011
1.2037,6.389
1.8882,1.1392
2.8241,3.0884
1.4206,1.2382
1.4492,4.9715
1.3349,39.5436
5.4469,12.9945
4.1329,15.7626
3.1478,8.5099
5.1317,36.954
0.8676,38.6172
2.6832,29.2304
0.1867,11.8051
3.1351,6.8365
2.0527,4.944
0.1921,1.6755
4.5679,14.3836
7.5901,1.9587
7.0061,10.242
3.7457,6.938
10.9342,1.0538
3.214,7.8694
3.9981,6.4705
1.6554,20.895
3.1774,11.6975
6.813,6.7407
0.6761,24.7213
4.141,7.1203
0.156,8.0791
20.8885,7.3435
3.4004,8.0414
1.2062,4.8498
2.783,15.9215
3.5749,4.966
1.6449,2.8608
4.6991,6.9493
2.1105,9.6807
8.0656,22.5998
1.6812,3.7402
1.139,12.7844
6.2258,5.3474
3.7575,15.424
11.8324,4.96
14.6086,1.2827
0.5646,1.9648
3.2105,7.3996
1.4576,4.8797
2.9257,1.7767
5.292,5.325
9.6847,4.7651
0.2851,2.7961
7.1214,9.4834
4.0331,9.5984
2.9949,7.1385
2.5959,3.4943
4.2411,7.4321
9.7765,3.9236
2.9661,6.9196
1.4959,9.3042
1.2916,33.8764
3.5851,4.5476
0.8201,4.0281
5.8981,8.8655
1.693,8.2875
5.0786,5.8328
7.6104,6.4914
6.7582,1.2202
1.7454,3.4691
10.1431,3.8501
1.6218,29.6031
1.6335,10.8141
5.9287,8.5815
3.1972,25.0944
1.6747,9.3573
3.837,7.9108
14.655,13.3495
2.6876,1.1238
1.1716,12.2899
3.2238,11.1656
3.9316,5.2426
11.3256,5.0233
9.5198,10.167
23.1739,22.8391
7.1446,2.4318
10.182,1.4934
4.5656,12.9222
1.118,8.6196
1.5752,12.9333
0.7361,15.6179
1.7895,43.199
6.4597,5.317
3.314,10.0321
0.6514,5.3427
0.2982,10.0945
0.6344,5.0291
10.0349,6.0167
2.2883,7.3668
4.4377,1.3607
1.8884,6.2954
10.7056,17.5858
4.4615,14.5713
14.9179,13.4823
4.7831,1.5227
6.955,15.4519
2.7912,15.3596
0.6766,10.9549
4.1805,16.6439
1.9862,9.099
0.6255,5.6326
4.6331,20.0744
4.9265,14.4836
4.376,2.3891
5.5656,6.6537
2.1312,3.5366
1.7792,2.6954
1.1247,12.4207
1.0562,20.8771
12.6807,4.3921
2.1477,13.7761
12.3984,4.5144
2.2716,1.5213
2.8015,15.7492
2.5078,18.2842
1.6764,9.7416
13.3367,13.5596
2.0387,9.5898
1.2763,9.8899
5.4932,1.8314
4.1544,9.1315
3.0711,8.3323
2.4801,4.545
7.4536,31.0676
2.532,14.0671
2.8055,7.7084
6.4615,7.7317
1.5729,5.3701
