in_zone,out_zone
3.2837,9.6226
2.6855,11.5571
2.8463,1.4259
3.7866,3.3288
4.9217,20.4559
0.1701,1.6569
3.4862,0.5525
6.2201,14.8055
0.1098,5.0894
0.9202,1.1869
0.115,6.3895
3.7733,4.4446
1.3912,5.6994
0.3452,2.5718
5.5074,3.366
1.5765,1.1242
10.4735,6.4358
1.917,5.5644
2.7541,5.898
1.3458,4.9617
0.0457,9.4973
3.5588,4.8053
4.2912,8.2558
3.8783,5.2939
0.5493,13.4603
2.1366,1.2353
2.5914,5.5596
1.6664,17.3776
2.4306,6.1816
5.7511,4.7651
5.0171,5.8724
1.4993,0.978
3.8502,7.7598
1.4387,10.2929
6.2184,3.6473
2.4115,2.5
2.6614,1.3869
3.2548,4.9289
0.6161,3.6205
4.8553,6.0982
1.2443,2.5533
7.3749,3.5525
7.9426,2.198
1.0046,1.9797
5.4824,6.6928
3.9511,17.2303
2.9147,4.1895
6.3242,7.7982
1.9575,8.8317
0.7377,11.5321
2.7181,2.2021
7.4354,1.3887
2.0718,4.5369
3.0462,1.7981
10.0063,10.325
5.6478,8.7341
0.4827,6.467
1.173,1.3066
2.2644,5.8817
4.0738,1.8492
5.6874,0.6174
2.0097,8.298
5.22,3.009
2.0927,12.1035
0.3946,16.3892
4.5859,6.9651
4.7013,2.6977
0.9132,3.7744
5.8192,4.5587
2.634,8.7293
11.3873,1.7158
2.412,0.2424
3.0188,4.3526
4.16,3.0157
5.3812,4.6252
11.1501,16.4135
3.2986,1.3299
4.3414,6.4237
5.7963,2.0554
0.6096,7.0963
10.3524,6.193
2.8061,4.2744
3.8385,15.4355
2.3964,3.9931
0.65,5.1182
0.6766,6.1227
3.1632,5.1129
0.6745,2.4268
5.9683,20.7168
1.2393,1.5307
0.5161,17.6432
5.5091,5.6471
5.495,9.9725
3.4084,4.3584
2.1578,5.7111
8.1038,2.1673
0.1982,6.4845
3.0698,9.1925
3.1638,0.4908
2.0851,4.8171
1.1879,1.2816
4.7618,0.9411
2.6659,5.1607
2.2507,9.0987
1.073,3.6577
3.4557,1.053
1.6571,2.5938
0.6912,10.8384
1.5347,1.8445
2.5497,5.4748
4.0265,9.2972
1.0538,3.6841
2.4253,2.5168
6.2849,0.8073
4.5117,8.9404
3.9752,0.4336
5.6999,7.7303
2.4071,2.0301
1.6975,1.0114
0.6471,2.562
2.1965,9.9841
1.3063,5.8848
3.6228,4.3435
6.8155,8.1881
7.5667,2.5772
6.7918,4.8125
4.5642,0.7062
1.8981,2.0457
5.4797,6.2796
1.9659,5.2904
1.2731,1.8522
5.47,13.079
4.3381,3.7624
9.3378,4.2602
2.1086,0.8179
4.0458,6.0587
4.1871,12.0476
3.1552,5.254
1.5779,4.9904
2.9908,0.7429
5.2985,2.1523
3.033,7.6863
9.5011,4.6616
4.1688,6.9089
14.3399,0.8119
2.3276,7.8061
0.8829,11.7441
0.3722,0.9737
17.6464,3.7705
1.374,2.322
1.342,7.6561
4.3548,0.7517
2.7004,0.6669
3.194,6.2466
3.0359,2.1317
7.0187,1.6652
1.1547,1.6738
1.5548,1.9497
1.4809,0.7329
0.3422,3.1345
0.7843,1.8995
1.4204,13.4379
0.2405,3.6964
3.9417,0.5786
0.8998,1.1758
3.6459,3.1213
15.0392,7.3971
2.6637,0.6129
2.8216,9.6413
1.663,6.3133
1.5333,0.5043
2.8335,2.4869
1.6483,12.6259
4.5031,3.8747
2.4669,10.5449
4.1421,2.1403
0.9281,3.9084
1.0405,1.3611
0.9069,6.1712
3.0681,3.6632
3.7293,8.6592
3.4918,13.7535
7.9634,3.0836
1.9083,1.0354
1.5035,10.447
7.7163,3.7084
8.133,2.4072
1.7481,4.7199
1.7593,2.6697
4.4209,3.0532
2.1917,2.0488
1.2062,5.1344
6.5424,11.769
7.0618,6.2119
2.2657,4.7736
1.5123,3.2211
