in_zone,out_zone
6.4411,5.6785
5.5174,6.702
5.9983,4.6508
5.5875,6.891
4.5449,11.4141
8.2292,11.6717
7.3006,7.1672
6.869,7.7649
5.7147,7.3223
7.3468,5.1229
7.5531,9.6583
12.6237,6.2611
11.9851,7.2088
5.8097,7.5823
5.8284,9.6683
9.3663,5.551
4.676,7.2886
7.8096,5.9998
7.0888,11.7883
10.0094,5.2276
6.5713,6.8202
9.0525,6.2318
6.4704,6.6158
5.6046,8.1165
7.3682,8.0846
4.3937,4.2204
11.7365,5.6107
4.0955,5.8292
9.5098,5.7199
4.6751,7.5074
13.615,8.8885
7.359,7.3937
4.7492,12.378
5.9933,7.522
14.6658,7.9564
4.5774,6.5356
5.1977,3.6826
6.4301,4.6647
6.7035,7.3795
6.8602,6.632
4.7742,6.8995
5.0138,8.3805
10.8143,6.9338
5.1968,4.4392
7.6647,7.6252
4.7002,7.4943
6.2123,6.4144
8.6897,7.2672
8.2379,7.8011
15.7736,6.3278
5.4364,5.1732
4.9065,6.1252
5.0107,4.3763
6.4818,11.1955
6.9182,6.7845
4.0708,9.2608
4.8341,6.843
10.3241,5.5694
4.0761,6.4107
5.7228,4.9313
8.1927,5.6137
5.7863,6.2287
6.8254,6.2866
7.2983,5.9355
7.8162,5.3429
7.2799,4.9254
7.6508,6.7386
7.2233,9.2022
5.7205,7.5119
7.0967,6.9641
12.7165,5.7859
8.4629,10.3878
5.261,6.104
6.8068,6.7516
6.7684,6.0998
5.2425,7.4575
7.9152,10.9458
6.9569,10.1025
7.8734,7.074
4.4233,9.2152
4.701,5.6458
7.3306,6.56
8.4906,5.3271
8.5882,2.9301
6.8093,7.9125
5.8807,6.4134
5.3273,5.2339
3.2592,5.2208
4.0375,8.3766
18.8751,8.1033
6.6513,7.8331
5.3924,4.6391
5.4938,6.8834
7.3266,4.4106
7.3185,3.7946
5.0548,8.0042
7.5097,4.2256
5.4511,8.918
6.5768,6.8848
6.7273,4.3296
6.6888,5.7057
9.4253,6.6626
6.5692,5.947
6.8069,10.8213
7.3342,5.673
7.472,5.0109
6.8351,7.0949
6.9263,6.7878
5.9457,4.6163
6.4943,5.5753
5.8454,5.8093
13.4905,6.0981
5.4002,4.601
7.1508,8.0697
6.6152,8.0739
6.3413,5.1934
5.754,6.3059
6.607,8.3615
7.0535,9.1459
8.0262,6.8369
6.5795,4.5254
7.5856,7.838
4.6711,12.4619
6.1991,7.1072
6.4303,5.0211
7.8181,6.2149
12.2693,7.7828
8.1885,6.5267
7.8597,15.4088
8.5902,6.6469
5.5074,10.2986
7.2712,5.5315
4.7741,13.3678
10.365,7.2475
6.5711,4.0453
5.367,5.574
5.8359,6.1462
7.4901,8.1512
3.9162,6.119
8.3235,8.2312
5.192,7.4032
9.8055,8.58
5.5459,6.5045
8.5926,4.564
6.8283,7.51
7.1352,5.3813
12.8683,6.5524
6.2549,8.2201
4.9873,7.139
4.7484,9.172
6.6475,5.6331
6.6446,5.9409
8.098,5.0586
6.7157,4.0683
7.1565,8.7571
8.3511,8.3946
7.9564,6.6674
8.1251,11.9041
7.739,8.5005
11.3108,7.1683
6.3563,6.05
3.6616,4.8906
7.8397,6.8574
4.8581,4.9727
6.5587,6.1336
8.2822,7.7549
6.7678,8.1707
5.8802,5.0421
5.8178,13.7775
4.6808,6.7209
6.1235,8.7567
6.7636,5.1183
7.8947,7.1578
4.2819,7.0484
10.6341,6.1248
8.4509,6.5528
10.0117,8.9702
11.4872,4.7217
12.1234,6.2998
10.3788,6.1826
7.967,6.615
5.644,8.5297
6.2125,7.1977
10.3564,6.7492
7.17,6.1908
7.7172,4.3308
5.9182,5.736
8.5829,6.4677
10.0217,5.7259
7.1353,7.4645
7.6732,8.8809
5.7256,6.7125
5.1402,6.9304
7.3308,6.1101
9.0734,6.9853
5.2113,9.3993
7.397,4.9646
9.2559,5.5312
5.4308,4.267
4.1326,7.4239
9.0138,6.0215
5.7878,6.8755
4.957,6.0594
6.2212,5.7845
7.0503,5.7818
11.2281,4.1512
5.9402,6.1355
6.407,5.7616
6.7016,8.7445
10.6369,4.4033
7.7883,4.5332
10.0762,7.3204
6.1952,4.9479
9.7192,5.5744
6.2352,9.4709
16.2643,7.5379
9.101,7.4835
7.5699,6.3937
7.9889,7.0378
7.3059,6.9422
6.9307,4.9648
5.6965,4.4444
8.8137,5.649
7.1771,6.5529
6.6222,5.0644
6.5835,8.025
11.2224,6.535
7.5847,5.0806
9.5347,6.9549
7.6357,7.2864
8.7175,8.3003
9.4843,6.1806
9.9522,6.5813
5.0659,9.4503
9.5909,7.4387
12.8186,8.1376
5.554,8.0682
5.4866,4.4743
7.832,8.582
11.9286,6.0194
6.3859,7.4873
7.6206,6.1758
7.8142,5.7166
4.6142,5.5929
8.5541,9.1871
6.5498,6.3749
8.2412,7.6263
8.8712,8.5392
12.2585,5.7037
8.5787,8.19
4.9092,8.0511
5.8125,7.4053
7.448,5.0978
8.2051,8.2699
8.4887,8.3888
4.3511,7.4395
7.4609,6.4234
6.5288,8.8684
6.61,8.2751
6.3611,6.9273
14.7325,5.6204
4.4418,7.3204
4.1704,5.9259
11.7708,5.9797
5.4227,5.3678
7.6873,7.554
7.5361,7.2842
7.2677,5.1666
5.1115,7.3033
7.6189,5.9784
15.8118,9.2748
9.5354,5.5276
6.3168,5.8406
5.3647,7.0813
8.0095,4.8325
6.7619,3.665
7.458,7.4408
5.6131,5.3567
9.4606,7.9749
7.4983,8.3239
9.8376,6.6141
5.3622,6.6903
6.9574,3.6921
5.3122,8.7353
5.1338,6.7105
5.6549,7.8441
5.9532,6.3549
8.7753,6.2221
4.1082,8.6377
5.5699,4.4944
5.4917,7.2942
5.5565,4.444
4.4871,8.8999
17.2883,7.8913
7.7796,8.1907
4.6712,6.8906
5.8116,5.2486
4.828,9.6168
6.5644,8.2713
8.2132,5.1801
8.8982,8.293
12.653,7.9869
7.1893,5.6742
6.596,6.7646
6.8466,8.4074
5.0194,9.0275
6.5434,6.7506
5.5757,6.2271
5.2306,6.7446
6.6625,6.1327
5.0384,6.2174
5.9185,4.7569
7.4707,5.0533
8.6463,5.6641
5.3549,11.158
4.7737,6.2828
6.0216,8.168
5.138,6.0528
7.3474,5.8045
5.3011,8.6341
4.7174,6.2866
10.7992,9.0787
5.9279,7.6263
7.5293,6.3433
6.3303,8.7369
6.4401,5.0876
7.8795,7.152
11.9486,5.2649
8.2,8.262
8.2894,5.9167
6.809,5.5154
5.7938,5.9834
6.4724,7.2552
8.2833,8.6567
9.1195,5.6534
5.5359,8.3444
7.5869,8.8007
7.8591,6.5097
5.2694,8.2777
6.4623,7.2038
7.1924,5.51
8.2947,6.2115
8.584,8.39
8.1947,5.5249
5.1781,5.7222
10.6114,7.1563
5.1937,5.8869
4.6514,5.281
6.0634,8.2822
6.9688,8.9187
9.577,7.5211
10.5749,5.3605
8.225,6.8781
13.7044,6.8615
4.1336,9.3138
8.0581,9.7764
5.5646,6.7499
4.0513,7.2774
5.861,7.9703
4.4757,7.3119
9.3062,6.8601
8.7938,7.262
8.7099,5.3053
9.9692,4.7025
5.8526,6.5941
5.2522,8.2022
5.8259,7.1299
7.4925,6.0737
6.5587,4.7065
4.2843,8.2211
11.385,7.0891
4.9663,6.5627
6.32,6.5799
8.2958,6.2664
7.4203,7.2719
7.8219,6.2645
8.2553,9.1134
10.9706,9.0169
8.1938,8.9812
5.1116,6.718
7.8239,8.2275
7.8666,4.4116
6.9139,5.1337
6.0966,4.212
8.5064,8.7216
7.6428,7.377
5.7732,5.3375
11.4261,8.6824
5.3845,7.2457
8.8478,8.11
7.3127,12.2605
5.8678,5.6383
5.1065,6.2463
6.9308,7.9121
7.7953,7.0228
6.6764,5.2833
4.7639,5.1151
4.943,7.8478
9.2128,8.1341
5.6131,5.319
4.1761,5.4879
5.8494,4.4985
6.9547,8.1346
8.7951,6.8687
3.234,5.0049
6.2352,7.7884
8.4771,5.1332
7.912,7.1386
14.1112,11.4703
5.4883,8.4379
5.4699,7.2338
5.7027,8.5007
10.3238,8.1692
3.5128,5.7308
