FID,TPI,TWI,Pente,CircVarAsp,Zone
"2620",0.0000,9.6180,5.3315,0.005,"0"
"2621",0.0814,5.4649,18.9485,0.086,"0"
"2622",0.0000,10.5491,0.3591,0.778,"0"
"2623",0.0000,7.1868,5.6312,0.214,"0"
"2624",0.0231,5.6015,20.2456,0.034,"0"
"2625",0.0494,6.1326,9.9906,0.036,"0"
"2626",0.1442,8.2928,2.0740,0.016,"0"
"2627",0.1651,5.1759,21.9643,0.215,"0"
"2628",0.0000,7.1938,12.9453,0.046,"0"
"2629",0.0000,7.3498,9.7506,0.035,"0"
"2630",0.0000,9.0240,3.8959,0.019,"0"
"2631",0.0644,4.0998,8.7117,0.006,"0"
"2632",0.0000,9.6649,1.7410,0.270,"0"
"2633",0.2787,5.0404,18.4809,0.383,"0"
"2634",0.2870,3.6963,15.2971,0.117,"0"
"2635",0.0018,6.3077,6.7854,0.069,"0"
"2636",0.0482,5.3392,22.8483,0.092,"0"
"2637",0.0000,5.5852,21.0195,0.005,"0"
"2638",0.0000,9.1652,6.7610,0.006,"0"
"2639",0.2927,5.0098,7.1025,0.603,"0"
"2640",0.0000,6.6452,12.2334,0.023,"0"
"2641",0.4412,3.6286,28.5421,0.383,"0"
"2642",0.0000,5.3405,8.2033,0.422,"0"
"2643",0.0000,6.5609,5.1071,0.097,"0"
"2644",0.0000,8.1543,2.3252,0.221,"0"
"2645",0.0000,6.0782,9.2221,0.202,"0"
"2646",0.0000,7.6906,4.0228,0.028,"0"
"2647",0.2744,4.4750,12.1606,0.065,"0"
"2648",0.0000,3.5765,35.2020,0.538,"0"
"2649",0.0000,7.7523,3.7497,0.436,"0"
"2650",0.0000,8.2711,5.9866,0.142,"0"
"2651",0.0448,7.8541,6.6505,0.026,"0"
"2652",0.0492,6.3173,7.4694,0.007,"0"
"2653",0.0753,7.1005,17.3476,0.015,"0"
"2654",0.0000,8.8717,9.5033,0.006,"0"
"2655",0.0000,7.2540,11.4102,0.020,"0"
"2656",0.0000,6.0574,3.8596,0.316,"0"
"2657",0.0796,4.6289,19.9474,0.044,"0"
"2658",0.0006,6.6691,13.7897,0.005,"0"
"2659",0.0000,6.2116,39.6774,0.084,"0"
"2660",0.0000,6.9340,3.9054,0.140,"0"
"2661",0.1556,5.7637,6.5111,0.123,"0"
"2662",0.0000,6.3885,21.2299,0.122,"0"
"2663",0.1219,5.7983,15.5074,0.058,"0"
"2664",0.1622,5.2605,9.4913,0.230,"0"
"2665",0.0065,7.0147,5.7709,0.017,"0"
"2666",0.0000,6.3160,5.3141,0.721,"0"
"2667",0.1619,6.2086,2.1167,0.260,"0"
"2668",0.2426,4.7327,6.8914,0.035,"0"
"2669",0.1443,5.3753,20.3279,0.026,"0"
"2670",0.0000,4.7974,47.8921,0.207,"0"
"2671",0.1698,4.1919,9.0876,0.015,"0"
"2672",0.1687,5.3573,10.4470,0.396,"0"
"2673",0.0817,6.6071,14.0245,0.126,"0"
"2674",0.0000,7.1639,4.5642,0.037,"0"
"2675",0.2343,4.9297,24.6415,0.362,"0"
"2676",0.0938,4.1017,10.3616,0.043,"0"
"2677",0.0000,5.8641,1.9492,0.575,"0"
"2678",0.1844,6.0387,22.0753,0.041,"0"
"2679",0.0000,10.1828,4.5161,0.048,"0"
"2680",0.0184,6.7047,11.0355,0.027,"0"
"2681",0.0000,6.4065,21.6518,0.104,"0"
"2682",0.4796,4.8228,14.9433,0.684,"0"
"2683",0.0000,8.9930,16.0588,0.031,"0"
"2684",0.0022,6.1964,13.2729,0.090,"0"
"2685",0.1072,5.5429,11.9147,0.048,"0"
"2686",0.1306,6.6164,10.6658,0.056,"0"
"2687",0.0280,6.5701,6.9982,0.005,"0"
"2688",0.0000,6.2141,11.9783,0.051,"0"
"2689",0.0000,8.5968,5.4427,0.145,"0"
"2690",0.0000,8.3726,2.7648,0.040,"0"
"2691",0.0000,7.7831,11.7617,0.046,"0"
"2692",0.0000,8.2469,6.6023,0.003,"0"
"2693",0.0000,5.7233,30.3069,0.064,"0"
"2694",0.0000,7.8617,11.7431,0.003,"0"
"2695",0.0000,6.1985,15.4219,0.191,"0"
"2696",0.0137,7.1216,8.8654,0.017,"0"
"2697",0.0000,12.2446,8.2297,0.030,"0"
"2698",0.2468,4.5200,20.9258,0.135,"0"
"2699",0.1743,6.3303,0.6969,0.710,"0"
"2700",0.0174,6.1594,19.4304,0.005,"0"
"2701",0.0000,4.7712,14.1151,0.144,"0"
"2702",0.0360,11.0138,5.0946,0.011,"0"
"2703",0.0000,7.9296,13.2318,0.030,"0"
"2704",0.0200,8.4348,5.4407,0.007,"0"
"2705",0.0000,6.9953,9.7825,0.005,"0"
"2706",0.0000,8.1641,2.4251,0.074,"0"
"2707",0.0000,7.1702,5.1321,0.059,"0"
"2708",0.0000,7.9279,6.5232,0.003,"0"
"2709",0.0000,8.8358,12.9545,0.044,"0"
"2710",0.1288,4.9034,15.7883,0.055,"0"
"2711",0.0000,7.1373,14.2934,0.059,"0"
"2712",0.0000,10.5308,10.9486,0.060,"0"
"2713",0.0000,6.5819,14.0393,0.021,"0"
"2714",0.1497,7.0777,4.4528,0.006,"0"
"2715",0.0000,6.9918,9.7918,0.103,"0"
"2716",0.0000,6.8182,5.3629,0.076,"0"
"2717",0.0074,8.2540,5.8905,0.002,"0"
"2718",0.0000,8.0940,7.4875,0.013,"0"
"2719",0.0000,6.9047,12.1705,0.148,"0"
"2720",0.1087,7.1153,18.4544,0.038,"0"
"2721",0.0000,7.9937,1.9371,0.098,"0"
"2722",0.0000,9.0988,3.4351,0.009,"0"
"2723",0.1197,7.6552,6.0033,0.043,"0"
"2724",0.0000,7.8009,8.4176,0.032,"0"
"2725",0.3086,5.3528,5.3012,0.026,"0"
"2726",0.0517,5.5826,10.7636,0.009,"0"
"2727",0.0000,6.4303,22.2877,0.022,"0"
"2728",0.0084,8.0882,6.2356,0.020,"0"
"2729",0.0210,8.3382,3.5884,0.014,"0"
"2730",0.0491,5.9590,14.5435,0.018,"0"
"2731",0.0000,6.8981,6.6164,0.102,"0"
"2732",0.2768,5.7050,5.7584,0.305,"0"
"2733",0.0000,6.8401,23.8928,0.007,"0"
"2734",0.0000,6.3713,18.3062,0.015,"0"
"2735",0.0000,6.5963,7.8932,0.018,"0"
"2736",0.0163,6.8614,16.7552,0.011,"0"
"2737",0.0000,6.0389,14.0556,0.189,"0"
"2738",0.0000,8.5233,4.5901,0.010,"0"
"2739",0.1258,5.8096,13.5640,0.064,"0"
"2740",0.0000,11.0616,1.5568,0.028,"0"
"2741",0.1358,5.1217,18.4908,0.224,"0"
"2742",0.0860,9.9737,1.7381,0.038,"0"
"2743",0.0000,8.7654,5.5506,0.032,"0"
"2744",0.0425,6.6765,9.5134,0.011,"0"
"2745",0.0000,8.4474,7.3091,0.002,"0"
"2746",0.0000,5.8587,3.3914,0.010,"0"
"2747",0.2095,4.6166,26.2542,0.076,"0"
"2748",0.0000,5.0668,23.4458,0.278,"0"
"2749",0.0009,6.3479,12.2340,0.004,"0"
"2750",0.1360,6.7043,10.3189,0.018,"0"
"2751",0.0000,3.9074,28.2881,0.079,"0"
"2752",0.0000,6.6660,27.3128,0.006,"0"
"2753",0.0995,6.0113,11.8752,0.018,"0"
"2754",0.0000,8.3646,3.8958,0.026,"0"
"2755",0.0110,6.9120,15.8074,0.002,"0"
"2756",0.0465,6.6348,9.0631,0.012,"0"
"2757",0.3581,7.3182,3.2260,0.287,"0"
"2758",0.2931,5.4957,4.4219,0.041,"0"
"2759",0.0000,8.4018,4.6324,0.009,"0"
"2760",0.0000,6.4805,2.9290,0.100,"0"
"2761",0.0000,5.8750,8.7689,0.010,"0"
"2762",0.0000,10.1294,0.7024,0.214,"0"
"2763",0.7654,6.1839,7.8590,0.777,"0"
"2764",0.0000,5.3903,19.8481,0.347,"0"
"2765",0.2955,4.3646,9.9166,0.398,"0"
"2766",0.0000,5.0341,14.3677,0.011,"0"
"2767",0.7349,3.6562,19.6188,0.601,"0"
"2768",0.6044,4.1853,12.4722,0.127,"0"
"2769",0.5498,5.0854,7.3332,0.164,"0"
"2770",0.4636,5.6926,5.4553,0.197,"0"
"2771",0.6156,6.1387,2.2054,0.098,"0"
"2772",0.0000,6.9819,9.8529,0.007,"0"
"2773",0.0088,6.3693,26.7687,0.002,"0"
"2774",0.0000,9.9594,8.7143,0.033,"0"
"2775",0.0672,5.0824,5.8909,0.005,"0"
"2776",0.0000,5.7391,17.7062,0.001,"0"
"2777",0.0000,8.1892,0.7646,0.062,"0"
"2778",0.0000,8.2092,4.7996,0.003,"0"
"2779",0.1446,6.2754,3.7794,0.047,"0"
"2780",0.0854,5.6172,20.4074,0.002,"0"
"2781",0.0000,12.9936,2.8767,0.107,"0"
"2782",0.0192,9.7039,5.7977,0.006,"0"
"2783",0.0000,12.0226,1.9472,0.123,"0"
"2784",0.1123,5.7022,12.2949,0.151,"0"
"2785",0.0000,4.5256,10.2792,0.057,"0"
"2786",0.0000,6.3299,13.8643,0.085,"0"
"2787",0.0000,6.4993,8.4187,0.638,"0"
"2788",0.0619,5.5773,11.4775,0.186,"0"
"2789",0.0000,5.4951,35.4024,0.009,"0"
"2790",0.2544,6.0758,2.6464,0.041,"0"
"2791",0.2868,4.5946,2.8929,0.063,"0"
"2792",0.0000,5.5066,18.8814,0.040,"0"
"2793",0.3664,3.2521,41.8803,0.154,"0"
"2794",0.0151,7.9911,0.5721,0.360,"0"
"2795",0.5084,5.0102,12.9174,0.868,"0"
"2796",0.0000,6.4285,24.2951,0.002,"0"
"2797",0.0000,8.4703,14.1506,0.087,"0"
"2798",0.1728,6.2731,2.3464,0.095,"0"
"2799",0.5736,6.0531,3.1222,0.682,"0"
"2800",0.1044,5.5362,5.7723,0.081,"0"
"2801",0.0935,5.0114,22.3825,0.055,"0"
"2802",0.0207,9.0671,13.9995,0.012,"0"
"2803",0.2717,5.8555,14.9362,0.181,"0"
"2804",0.0000,9.9221,5.6674,0.003,"0"
"2805",0.0000,8.5245,12.1931,0.004,"0"
"2806",0.0840,9.8672,3.7114,0.063,"0"
"2807",0.3212,4.8225,15.1216,0.242,"0"
"2808",0.1795,4.4332,9.3708,0.289,"0"
"2809",0.0000,9.3185,4.3867,0.154,"0"
"2810",0.0000,8.5512,5.7885,0.145,"0"
"2811",0.0344,5.6845,19.3769,0.021,"0"
"2812",0.0965,5.9438,5.0702,0.014,"0"
"2813",0.0562,4.8910,28.4565,0.026,"0"
"2814",0.0000,6.3600,3.3825,0.802,"0"
"2815",0.3574,4.4599,16.8391,0.349,"0"
"2816",0.0000,7.1116,14.5271,0.021,"0"
"2817",0.1604,8.2321,0.9500,0.441,"0"
"2818",0.0000,7.2766,1.0797,0.213,"0"
"2819",0.0207,6.1367,26.3186,0.007,"0"
"2820",0.0000,9.3232,2.8624,0.040,"0"
"2821",0.0000,9.2645,7.0756,0.016,"0"
"2822",0.0000,3.8345,22.2440,0.700,"0"
"2823",0.0000,11.8805,0.5007,0.040,"0"
"2824",0.0259,5.2587,13.6641,0.016,"0"
"2825",0.0777,6.0534,10.1474,0.106,"0"
"2826",0.2089,5.4233,12.5820,0.095,"0"
"2827",0.0072,4.3331,41.3624,0.002,"0"
"2828",0.0000,7.5206,3.6152,0.108,"0"
"2829",0.0000,9.0388,15.5141,0.019,"0"
"2830",0.3326,5.3254,1.8401,0.227,"0"
"2831",0.1013,3.8098,27.7820,0.016,"0"
"2832",0.0717,4.9726,13.7513,0.066,"0"
"2833",0.0000,6.4807,16.7856,0.063,"0"
"2834",0.0515,8.0670,7.4927,0.002,"0"
"2835",0.0787,4.9197,28.3923,0.033,"0"
"2836",0.0000,8.5616,6.0114,0.000,"0"
"2837",0.0000,5.5079,6.0596,0.180,"0"
"2838",0.0000,7.8810,8.0690,0.042,"0"
"2839",0.0000,9.4032,5.6475,0.169,"0"
"2840",0.2877,5.4040,6.7787,0.026,"0"
"2841",0.0090,6.7909,8.7535,0.053,"0"
"2842",0.0000,8.9949,3.7452,0.225,"0"
"2843",0.0092,7.4355,9.7295,0.045,"0"
"2844",0.1142,7.9609,1.7059,0.179,"0"
"2845",0.0000,7.0974,6.2126,0.096,"0"
"2846",0.0000,4.9331,18.9932,0.244,"0"
"2847",0.0000,6.9258,13.3672,0.018,"0"
"2848",0.1671,6.7324,6.7104,0.029,"0"
"2849",0.0000,7.1381,2.1495,0.034,"0"
"2850",0.0000,6.6794,6.5985,0.348,"0"
"2851",0.0000,6.8493,5.2347,0.015,"0"
"2852",0.0000,6.9978,9.1978,0.011,"0"
"2853",0.0000,5.9087,11.0600,0.052,"0"
"2854",0.0000,7.2575,11.9885,0.007,"0"
"2855",0.0000,6.9021,5.2197,0.018,"0"
"2856",0.2727,4.2928,10.6215,0.095,"0"
"2857",0.1026,5.7685,6.1477,0.239,"0"
"2858",0.0000,7.6951,8.5427,0.006,"0"
"2859",0.0565,8.1436,4.7647,0.072,"0"
"2860",0.1237,5.0756,22.3464,0.012,"0"
"2861",0.4980,5.1089,1.9408,0.111,"0"
"2862",0.0462,5.0399,25.9366,0.061,"0"
"2863",0.0000,8.1341,10.3995,0.016,"0"
"2864",0.0000,6.4588,4.9427,0.206,"0"
"2865",0.0458,4.1022,14.7259,0.074,"0"
"2866",0.3959,8.4141,1.7359,0.448,"0"
"2867",0.0000,6.2695,15.9546,0.063,"0"
"2868",0.0000,8.1915,5.3958,0.002,"0"
"2869",0.0000,5.8477,13.1663,0.578,"0"
"2870",0.0859,5.2677,23.0082,0.065,"0"
"2871",0.1859,7.6472,5.7905,0.060,"0"
"2872",0.0000,8.6409,3.3218,0.042,"0"
"2873",0.0773,7.5486,8.5058,0.012,"0"
"2874",0.0000,5.8731,13.3685,0.122,"0"
"2875",0.0000,9.0935,4.2289,0.027,"0"
"2876",0.0000,4.1089,29.5858,0.189,"0"
"2877",0.1498,10.3269,4.2974,0.027,"0"
"2878",0.0000,9.1014,4.0874,0.000,"0"
"2879",0.2738,5.6257,3.2764,0.291,"0"
"2880",0.1566,4.4287,14.9171,0.029,"0"
"2881",0.0000,8.5630,7.5214,0.030,"0"
"2882",0.0000,6.0148,24.0927,0.034,"0"
"2883",0.0000,6.1816,22.1227,0.031,"0"
"2884",0.0000,7.9606,8.4152,0.029,"0"
"2885",0.0000,5.8082,28.2519,0.217,"0"
"2886",0.2244,3.5434,15.9781,0.010,"0"
"2887",0.0280,6.7046,12.8121,0.014,"0"
"2888",0.0101,8.2466,8.9691,0.043,"0"
"2889",0.0000,8.7640,4.7878,0.019,"0"
"2890",0.2449,4.6413,14.5815,0.035,"0"
"2891",0.0000,6.7672,21.7759,0.041,"0"
"2892",0.0000,7.0576,23.0811,0.178,"0"
"2893",0.0000,6.6404,3.4860,0.035,"0"
"2894",0.0000,6.4139,8.1962,0.005,"0"
"2895",0.0000,9.3521,6.9271,0.039,"0"
"2896",0.1631,5.4376,4.2665,0.114,"0"
"2897",0.0000,11.6368,1.9150,0.152,"0"
"2898",0.0000,10.1967,2.0581,0.241,"0"
"2899",0.0000,4.6260,15.8100,0.048,"0"
"2900",0.0000,7.4952,18.0196,0.027,"0"
"2901",0.0430,6.5578,7.5395,0.014,"0"
"2902",0.0000,8.5349,2.0446,0.036,"0"
"2903",0.0488,7.3306,10.4757,0.058,"0"
"2904",0.0712,7.1271,5.1059,0.019,"0"
"2905",0.0000,7.9610,17.2253,0.195,"0"
"2906",0.0000,8.7679,10.4955,0.024,"0"
"2907",0.0000,10.6308,1.2546,0.401,"0"
"2908",0.2573,5.5025,12.8432,0.101,"0"
"2909",0.0000,9.0252,3.2627,0.013,"0"
"2910",0.0000,7.5248,16.9822,0.017,"0"
"2911",0.0000,6.8788,6.3391,0.279,"0"
"2912",0.0000,9.2002,1.3379,0.010,"0"
"2913",0.0000,10.5939,6.9980,0.073,"0"
"2914",0.0000,7.0502,20.8138,0.006,"0"
"2915",0.2350,5.4754,4.5448,0.029,"0"
"2916",0.3378,4.7115,3.5312,0.015,"0"
"2917",0.1207,5.4059,18.2000,0.074,"0"
"2918",0.0620,5.9009,18.2774,0.014,"0"
"2919",0.0101,6.0065,15.5283,0.589,"0"
"2920",0.0000,11.1696,11.5374,0.031,"0"
"2921",0.0038,9.9512,9.4370,0.041,"0"
"2922",0.1881,5.6421,12.2860,0.437,"0"
"2923",0.0676,5.2797,17.3087,0.166,"0"
"2924",0.0000,8.1392,10.0012,0.014,"0"
"2925",0.0000,5.6182,1.0450,0.197,"0"
"2926",0.0000,8.4650,2.5865,0.054,"0"
"2927",0.3433,5.3614,10.9619,0.055,"0"
"2928",0.2296,6.6914,3.4841,0.371,"0"
"2929",0.0975,5.6540,20.0916,0.040,"0"
"2930",0.0000,6.9926,14.9161,0.054,"0"
"2931",0.0000,5.6443,12.8433,0.039,"0"
"2932",0.0995,4.5997,7.8380,0.020,"0"
"2933",0.0481,9.6076,1.8717,0.046,"0"
"2934",0.1648,6.5142,2.3051,0.176,"0"
"2935",0.0047,6.0910,17.3136,0.016,"0"
"2936",0.0000,7.8282,5.5036,0.001,"0"
"2937",0.0000,5.5081,22.1909,0.224,"0"
"2938",0.0962,8.1060,4.1926,0.109,"0"
"2939",0.0158,9.5692,3.6544,0.017,"0"
"2940",0.0326,5.9397,9.4675,0.232,"0"
"2941",0.1301,5.9015,28.7231,0.008,"0"
"2942",0.0000,6.7781,25.2487,0.328,"0"
"2943",0.0494,9.6821,2.6465,0.036,"0"
"2944",0.0239,5.6195,18.5957,0.012,"0"
"2945",0.0000,7.0130,3.4772,0.252,"0"
"2946",0.1873,5.3125,5.5907,0.301,"0"
"2947",0.0000,5.0890,25.0087,0.058,"0"
"2948",0.3514,4.0802,23.7101,0.157,"0"
"2949",0.2285,6.1744,4.0869,0.102,"0"
"2950",0.3225,4.9792,15.3190,0.256,"0"
"2951",0.4419,4.2128,11.7651,0.192,"0"
"2952",0.3506,7.9796,4.2012,0.145,"0"
"2953",0.2360,6.6983,6.5552,0.046,"0"
"2954",0.0000,10.8746,0.6408,0.031,"0"
"2955",0.0000,5.7739,26.0234,0.022,"0"
"2956",0.6979,5.1633,10.1612,0.605,"0"
"2957",0.0000,7.2402,3.7404,0.119,"0"
"2958",0.0184,5.0126,15.8677,0.095,"0"
"2959",0.7734,5.5200,3.9567,0.845,"0"
"2960",0.0000,7.5368,7.4988,0.057,"0"
"2961",0.0000,8.0372,14.8919,0.279,"0"
"2962",0.1646,5.3928,16.4488,0.089,"0"
"2963",0.0000,6.6354,16.5970,0.008,"0"
"2964",0.1925,6.5949,10.1069,0.007,"0"
"2965",0.0000,9.4809,1.5028,0.017,"0"
"2966",0.0000,6.5844,3.8595,0.076,"0"
"2967",0.0000,6.9049,4.9725,0.143,"0"
"2968",0.0000,9.7480,5.2869,0.035,"0"
"2969",0.0000,6.9242,5.0022,0.043,"0"
"2970",0.0000,8.5139,7.6695,0.028,"0"
"2971",0.0967,7.3262,4.8825,0.014,"0"
"2972",0.0000,6.6401,19.0976,0.021,"0"
"2973",0.3003,5.4139,5.5488,0.277,"0"
"2974",0.0000,10.7269,2.6642,0.013,"0"
"2975",0.0000,7.6535,3.5259,0.010,"0"
"2976",0.0000,10.8423,2.9494,0.152,"0"
"2977",0.0657,7.1470,7.7186,0.013,"0"
"2978",0.0270,6.9289,12.7320,0.025,"0"
"2979",0.0000,7.7083,7.8559,0.001,"0"
"2980",0.0000,3.8900,29.6983,0.065,"0"
"2981",0.0000,5.5614,26.3904,0.280,"0"
"2982",0.0421,5.2624,15.9108,0.040,"0"
"2983",0.1046,4.6207,28.9998,0.020,"0"
"2984",0.0000,6.7038,6.9920,0.011,"0"
"2985",0.3539,4.3487,12.0128,0.513,"0"
"2986",0.0000,8.4529,2.9305,0.314,"0"
"2987",0.0169,7.7905,5.5150,0.003,"0"
"2988",0.0785,7.1271,9.1449,0.021,"0"
"2989",0.0000,7.4308,8.2521,0.030,"0"
"2990",0.0000,11.3824,4.8657,0.034,"0"
"2991",0.1201,5.0037,2.7707,0.078,"0"
"2992",0.0374,5.7194,16.4418,0.017,"0"
"2993",0.0000,10.5973,5.9810,0.032,"0"
"2994",0.0000,6.8878,6.9659,0.297,"0"
"2995",0.0000,6.1705,12.3468,0.347,"0"
"2996",0.0727,7.9658,7.7817,0.077,"0"
"2997",0.0570,6.7164,13.7010,0.013,"0"
"2998",0.0315,5.9302,19.7074,0.002,"0"
"2999",0.0000,7.9932,9.0640,0.021,"0"
"3000",0.2038,3.7821,16.5890,0.008,"0"
"3001",0.3842,4.5176,10.2330,0.267,"0"
"3002",0.0060,5.4005,26.8319,0.005,"0"
"3003",0.0000,4.5939,18.9075,0.311,"0"
"3004",0.0000,10.9338,0.5223,0.284,"0"
"3005",0.0336,8.2873,10.0753,0.201,"0"
"3006",0.0338,6.7307,13.6785,0.053,"0"
"3007",0.0450,7.0316,14.5803,0.006,"0"
"3008",0.0000,8.6311,0.8008,0.281,"0"
"3009",0.2946,5.8181,13.6336,0.012,"0"
"3010",0.0966,6.1336,15.8161,0.004,"0"
"3011",0.1133,5.8313,20.0254,0.018,"0"
"3012",0.0905,7.7083,7.7339,0.024,"0"
"3013",0.2388,3.9627,14.4350,0.069,"0"
"3014",0.0226,5.7467,19.8172,0.211,"0"
"3015",0.4003,4.4113,5.5622,0.046,"0"
"3016",0.9201,4.4662,5.5454,0.542,"0"
"3017",0.0000,8.9509,2.9085,0.169,"0"
"3018",0.1776,6.4218,9.9132,0.108,"0"
"3019",0.1452,6.5497,6.9225,0.062,"0"
"3020",0.0000,6.5401,12.4763,0.017,"0"
"3021",0.1349,4.9960,17.0116,0.026,"0"
"3022",0.0000,6.6532,13.9707,0.040,"0"
"3023",0.1251,5.5353,11.3119,0.077,"0"
"3024",0.0227,7.4454,5.5024,0.060,"0"
"3025",0.0000,9.6840,0.1443,0.860,"0"
"3026",0.0000,6.8029,19.5194,0.008,"0"
"3027",0.0090,7.3340,12.4848,0.027,"0"
"3028",0.1797,7.1512,3.7186,0.064,"0"
"3029",0.0908,7.0172,4.0198,0.097,"0"
"3030",0.0000,11.4257,9.1140,0.028,"0"
"3031",0.0362,7.3235,16.3032,0.017,"0"
"3032",0.0000,8.7628,3.0241,0.014,"0"
"3033",0.0327,6.8571,5.1579,0.090,"0"
"3034",0.1281,5.7857,5.4413,0.061,"0"
"3035",0.0000,10.6636,1.5608,0.067,"0"
"3036",0.0000,8.7427,1.7281,0.706,"0"
"3037",0.4117,5.6604,9.1665,0.209,"0"
"3038",0.0772,6.1461,3.9895,0.016,"0"
"3039",0.0000,5.9836,20.6239,0.021,"0"
"3040",0.0551,6.4734,9.1148,0.044,"0"
"3041",0.0000,6.9747,10.4139,0.166,"0"
"3042",0.0751,5.4651,17.3354,0.029,"0"
"3043",0.2738,5.7941,6.8485,0.528,"0"
"3044",0.0000,6.6832,16.8224,0.066,"0"
"3045",0.4217,6.4392,9.3633,0.255,"0"
"3046",0.0000,5.5054,16.0497,0.149,"0"
"3047",0.0000,8.2695,3.7371,0.017,"0"
"3048",0.2531,6.1259,4.3444,0.028,"0"
"3049",0.0646,5.9575,2.7936,0.548,"0"
"3050",0.2062,6.7560,4.0687,0.335,"0"
"3051",0.0000,7.5339,4.7032,0.011,"0"
"3052",0.0000,6.2396,7.5618,0.362,"0"
"3053",0.0602,8.0770,6.8686,0.224,"0"
"3054",0.0335,8.6547,6.5771,0.007,"0"
"3055",0.2902,4.9062,4.0456,0.188,"0"
"3056",0.0000,12.6357,4.7196,0.025,"0"
"3057",0.0182,7.9930,12.2643,0.017,"0"
"3058",0.0000,6.7293,8.0952,0.013,"0"
"3059",0.0574,6.0808,11.2721,0.038,"0"
"3060",0.0000,6.5265,9.8203,0.350,"0"
"3061",0.0000,6.6019,1.1298,0.752,"0"
"3062",0.0000,7.7540,1.8574,0.093,"0"
"3063",0.4033,4.8156,19.0056,0.190,"0"
"3064",0.0000,8.1871,9.7888,0.018,"0"
"3065",0.0000,5.3092,12.6614,0.203,"0"
"3066",0.1683,5.3567,16.4073,0.012,"0"
"3067",0.0000,7.0045,7.4395,0.018,"0"
"3068",0.3700,5.7953,6.2389,0.598,"0"
"3069",0.0328,5.1998,11.5571,0.093,"0"
"3070",0.0898,4.6483,10.2535,0.116,"0"
"3071",0.0000,7.8352,5.3940,0.006,"0"
"3072",0.1020,10.6295,0.4286,0.179,"0"
"3073",0.0000,11.7134,3.1773,0.045,"0"
"3074",0.0000,12.7937,9.3938,0.012,"0"
"3075",0.0000,7.6885,7.5955,0.010,"0"
"3076",0.0000,5.7983,4.1982,0.168,"0"
"3077",0.0843,6.7958,7.0567,0.035,"0"
"3078",0.0000,6.1001,6.4450,0.014,"0"
"3079",0.2772,5.2461,27.5850,0.073,"0"
"3080",0.0000,5.3983,4.2345,0.744,"0"
"3081",0.3962,3.1753,35.7388,0.064,"0"
"3082",0.0000,7.3318,4.1190,0.050,"0"
"3083",0.0000,11.0736,0.7348,0.158,"0"
"3084",0.0089,5.8986,7.2052,0.202,"0"
"3085",0.0000,8.2423,27.2509,0.120,"0"
"3086",0.0000,6.5426,15.4098,0.022,"0"
"3087",0.0000,9.6378,4.1975,0.046,"0"
"3088",0.0000,6.9504,10.3041,0.010,"0"
"3089",0.0000,7.2651,7.9204,0.008,"0"
"3090",0.0000,6.1367,8.1642,0.254,"0"
"3091",0.0000,6.7627,18.9292,0.018,"0"
"3092",0.1089,5.3749,19.8430,0.027,"0"
"3093",0.2761,4.3736,9.9848,0.014,"0"
"3094",0.0077,6.5737,6.6958,0.649,"0"
"3095",0.0160,7.2606,5.7884,0.187,"0"
"3096",0.0000,8.5221,4.2493,0.005,"0"
"3097",0.2250,3.5480,19.0590,0.070,"0"
"3098",0.1837,4.7232,16.3733,0.007,"0"
"3099",0.0000,10.5507,3.8957,0.178,"0"
"3100",0.1021,4.8174,13.8219,0.112,"0"
"3101",0.0000,6.5604,9.9533,0.079,"0"
"3102",0.0345,7.8615,7.2735,0.002,"0"
"3103",0.0000,8.9420,1.5521,0.055,"0"
"3104",0.3158,4.4757,10.8577,0.149,"0"
"3105",0.0000,10.1964,3.5560,0.026,"0"
"3106",0.2173,4.6849,13.3332,0.123,"0"
"3107",0.1081,9.1980,6.0411,0.018,"0"
"3108",0.0779,6.8218,18.6664,0.029,"0"
"3109",0.0000,8.1467,2.9074,0.036,"0"
"3110",0.1212,5.2813,16.2975,0.093,"0"
"3111",0.0000,7.7314,6.7033,0.099,"0"
"3112",0.0713,6.3127,14.3354,0.027,"0"
"3113",0.2821,6.6453,1.8921,0.336,"0"
"3114",0.0275,5.5769,13.4399,0.066,"0"
"3115",0.1309,8.0334,4.5184,0.014,"0"
"3116",0.0000,6.8902,10.0372,0.017,"0"
"3117",0.0050,5.4942,25.1245,0.006,"0"
"3118",0.1000,5.3548,18.0778,0.037,"0"
"3119",0.0000,6.6041,12.4543,0.040,"0"
"3120",0.0585,8.7751,7.2372,0.007,"0"
"3121",0.0000,10.3275,3.0537,0.031,"0"
"3122",0.0000,7.2802,4.2706,0.015,"0"
"3123",0.1511,5.8990,6.0502,0.034,"0"
"3124",0.0000,3.8363,31.6329,0.022,"0"
"3125",0.0361,7.7901,6.0276,0.020,"0"
"3126",0.5750,5.3563,4.7602,0.302,"0"
"3127",0.3023,5.6017,10.8319,0.031,"0"
"3128",0.0000,6.4373,10.8909,0.007,"0"
"3129",0.1280,6.3155,9.8960,0.072,"0"
"3130",0.0000,8.8522,5.4727,0.034,"0"
"3131",0.0364,6.1584,6.2561,0.015,"0"
"3132",0.0000,7.8655,7.3415,0.086,"0"
"3133",0.0519,8.6566,6.8228,0.006,"0"
"3134",0.0182,9.0011,2.5785,0.008,"0"
"3135",0.0000,6.6424,7.3622,0.014,"0"
"3136",0.0611,7.7270,5.5267,0.011,"0"
